"municipio","cod_comunidad","comunidad","cod_calle","nombre_calle"
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-7",CALLE PAEZ SECTOR LOS YEPEZ Y CARRETERA NACIONAL
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-6",CALLEJON EL CONUCO
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-4",CALLE PAEZ
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-3",CALLE PAEZ SECTOR LA CANCHA Y CALLEJÓN VÍA EL ALTO
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-2",CALLE GUAYACAN
MP. DIAZ,"15-2-1-150201010-1",LAS BARRANCAS,"15-2-1-150201010-1-1",CALLE PAEZ SECTOR LOS CUARTOS
MP. DIAZ,"15-2-1-150201009-4",GUATACARAL I,"15-2-1-150201009-4-6",CALLEJON BELLO MONTE Y MAITA
MP. DIAZ,"15-2-1-150201009-4",GUATACARAL I,"15-2-1-150201009-4-12",URBANIZACION EL MORICHAL
MP. DIAZ,"15-2-1-150201009-4",GUATACARAL I,"15-2-1-150201009-4-11","CALLE MARIN, CALLEJON LA CRUZ"
MP. DIAZ,"15-2-1-150201009-4",GUATACARAL I,"15-2-1-150201009-4-10","CALLEJON LAS PENCHAS, OREGANAL, GUATACARAL, GUATACARE Y LOS OLIVOS, PURULU"
MP. DIAZ,"15-2-1-150201009-4",GUATACARAL I,"15-2-1-150201009-4-1",CALLE PRINCIPAL
MP. DIAZ,"15-2-1-150201009-3",AGUA DE VACA,"15-2-1-150201009-3-3",CALLE CAMINO REAL
MP. DIAZ,"15-2-1-150201009-3",AGUA DE VACA,"15-2-1-150201009-3-2",CALLE PRINCIPAL AGUA DE VACA Y CALLE MANEIRO
MP. DIAZ,"15-2-1-150201009-3",AGUA DE VACA,"15-2-1-150201009-3-1",CALLEJÓN SANDRA
MP. DIAZ,"15-2-1-150201009-2",LAS HUERTAS,"15-2-1-150201009-2-7",CALLE 4 GÓMEZ MILLAN / ANTONIO TRILLO/ VELASQUEZ
MP. DIAZ,"15-2-1-150201009-2",LAS HUERTAS,"15-2-1-150201009-2-4",CALLE LA REPRESA/ ERNESTA MILLAN
MP. DIAZ,"15-2-1-150201009-2",LAS HUERTAS,"15-2-1-150201009-2-2",CALLE Nª 1 EL EDEN
MP. DIAZ,"15-2-1-150201009-2",LAS HUERTAS,"15-2-1-150201009-2-10",CALLE 7 LAS HUERTAS / MARCANO
MP. DIAZ,"15-2-1-150201009-1",LA FUENTECILLA,"15-2-1-150201009-1-5",CALLE TRANSVERSAL 1 Y TRANSVERSAL 4
MP. DIAZ,"15-2-1-150201009-1",LA FUENTECILLA,"15-2-1-150201009-1-2","CALLES 1, 2, 3, 5 Y 6"
MP. DIAZ,"15-2-1-150201009-1",LA FUENTECILLA,"15-2-1-150201009-1-1",CALLE PRINCIPAL
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-24",CALLE CARACAS
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-23",CALLE BOLIVAR
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-20",CALLE DON OMAR
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-2",CALLE SAN CRISTOBAL
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-10",SECTOR LA ASUNCION Y CIMARRON CON CALLE SUCRE
MP. DIAZ,"15-2-1-150201008-4",PIEDRAS BLANCAS,"15-2-1-150201008-4-1",CALLE LAS FLORES
MP. DIAZ,"15-2-1-150201008-3",LOTIFICACIÓN HAIDE,"15-2-1-150201008-3-8",CALLE VISTA ALEGRE
MP. DIAZ,"15-2-1-150201008-3",LOTIFICACIÓN HAIDE,"15-2-1-150201008-3-3",CALLE ALTA VISTA Y CALLE VISTA AL SOL
MP. DIAZ,"15-2-1-150201008-3",LOTIFICACIÓN HAIDE,"15-2-1-150201008-3-10",CALLE BELLA VISTA
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-9",CALLE VENECIA
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-8",CALLE ALI PRIMERA
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-7",CALLE SANTIAGO MARIÑO Y CASTILLO
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-6","CALLE SAN MIGUEL, VELASQUEZ"
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-5",CALLE EL MARQUEZ
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-4",CALLE CORAL
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-3",CALLE MARACAY
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-2",CALLE ARENAL
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-10",CALLE VIRGEN DEL CARMEN
MP. DIAZ,"15-2-1-150201008-2",EL MARQUEZ,"15-2-1-150201008-2-1",CALLE ZULIA / ESPERANZA
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-9",CALLE BOLIVAR Y MANEIRO
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-8",BICENTENARIO
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-6",CALLE BICENTENARIO LA LAGUNITA
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-5","CALLE ALCÁNTARA, TOVAR Y CALLE FALCON"
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-4",CALLE MARIÑO
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-3",CALLE SOUBLETTE
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-2",CALLE ARISMENDI
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-18",CALLE VARGAS
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-17",CALLE GOMEZ LA LAGUNITA
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-16",CALLE MARIÑO E
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-15","CALLE ZAMORA, CALLE PROCERES Y CALLE DIAZ"
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-12",CALLE JESÚS SALGADO
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-11",CALLE MIRANDA
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-10",URBANISMO VILLAS LA LAGUNITA
MP. DIAZ,"15-2-1-150201008-1",LA LAGUNITA,"15-2-1-150201008-1-1",CALLE NUEVA
MP. DIAZ,"15-2-1-150201007-2",PUNTA CUJI,"15-2-1-150201007-2-4","CALLE ANGEL LAREZ BOADAS, ANSELMO DIAZ Y CALLE CEDEÑO"
MP. DIAZ,"15-2-1-150201007-2",PUNTA CUJI,"15-2-1-150201007-2-3",CALLE CEDEÑO Y CALLE BOLIVAR
MP. DIAZ,"15-2-1-150201007-2",PUNTA CUJI,"15-2-1-150201007-2-2",CALLE EL ALTO PUNTA CUJI B Y CALLE CEDEÑO
MP. DIAZ,"15-2-1-150201007-2",PUNTA CUJI,"15-2-1-150201007-2-1","CALLE FUENTIDUEÑO,MIRADOR Y CALLE EL TRAPICHE"
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-8",CALLE JAIME VALERIO Y CALLE FRANCIA MILLAN
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-6",CALLE LOS CONUCOS
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-5",CALLE LA BARCA
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-4",CALLE PRNCIPAL
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-17",CALLE EL CANAL
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-15",CALLE LAS LAJAS Y CALLE EL DISPENSARIO
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-14",CALLE LOS CHUARES
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-13",CALLE LOS ANDES
MP. DIAZ,"15-2-1-150201007-1",FUENTIDUEÑO,"15-2-1-150201007-1-12",CALLE YUCKERIS
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-9",CALLE SAN MATEO
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-8",CALLE PRINCIPAL OESTE
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-7",CARACAS
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-5",CALLE BACHILLER
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-4",CALLEJON JUANA MARIA
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-3",CALLE PINCIPAL ESTE
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-10",ALICIA Y HERNANDEZ
MP. DIAZ,"15-2-1-150201006-6",VILLARROELES PUEBLO,"15-2-1-150201006-6-1",CAMINO REAL
MP. DIAZ,"15-2-1-150201006-5",VILLARROELES ESTE,"15-2-1-150201006-5-9","CALLE ESPUMOSA, CALLE WILLIANS, CALLE EL COLEGIO, CALLE CRISPULO"
MP. DIAZ,"15-2-1-150201006-5",VILLARROELES ESTE,"15-2-1-150201006-5-8",VEREDA CASTO-V/ TEODORA-V/ MIGUEL YEGUEZ-PRINCIPAL /V/BOLIVARIANO
MP. DIAZ,"15-2-1-150201006-5",VILLARROELES ESTE,"15-2-1-150201006-5-6","CALLE RICAUTE, VEREDA BOLIVARIANA, CALLE KENIA"
MP. DIAZ,"15-2-1-150201006-5",VILLARROELES ESTE,"15-2-1-150201006-5-10","CALLE PAEZ, VEREDA ELOY ZABALA,"
MP. DIAZ,"15-2-1-150201006-4",VILLAS DEL MAR,"15-2-1-150201006-4-2",LUNA
MP. DIAZ,"15-2-1-150201006-4",VILLAS DEL MAR,"15-2-1-150201006-4-1",GUAYACAN
MP. DIAZ,"15-2-1-150201006-3",LAS VILLAS,"15-2-1-150201006-3-4",CALLE MANZANA 4
MP. DIAZ,"15-2-1-150201006-3",LAS VILLAS,"15-2-1-150201006-3-3",CALLE MANZANA 3
MP. DIAZ,"15-2-1-150201006-3",LAS VILLAS,"15-2-1-150201006-3-2",CALLE MANZANA 2
MP. DIAZ,"15-2-1-150201006-3",LAS VILLAS,"15-2-1-150201006-3-1",CALLE MANZANA 1
MP. DIAZ,"15-2-1-150201006-2",LAS PICAS,"15-2-1-150201006-2-9","CALLES GUTIERREZ, PONCE, GUAMACHE, PIONERO, LIMONAL Y PRINCIPAL"
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-9",CALLE P-9
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-8",CALLE CALLE P-8
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-7",CALLE P7 Y CALLE P6
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-5",CALLE P5
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-4",CALLE P4
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-3",CALLE P3
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-2",CALLE P2
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-13",CALLE P-13
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-12",CALLE P-12
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-11",CALLE P-10 Y P-11
MP. DIAZ,"15-2-1-150201006-1",URB. LAS VILLARROELES,"15-2-1-150201006-1-1",CALLE P1
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-8",CALLE SALAZAR Y CALLE SAN JOSE
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-2","CALLE DON PABLO , AMAPOLA, C. COROMOTO Y SANTA INES"
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-17",URB. VILLA DON MANUEL
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-12","CALLE EL OLVIDO, SAN BARBARA Y SUCRE"
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-11","CALLE CORAZON DE MI PATRIA,JOSE GREGORIO,BELLO MI JARDIN Y CALLE ALTAGRACIA"
MP. DIAZ,"15-2-1-150201005-3",LA ENCRUCIJADA,"15-2-1-150201005-3-1","GALPON, CARRETERA NACIONAL,PIAR Y CALLE JOSEFA CAMEJO"
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-9",CALLE CARRETERA NACIONAL
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-7",CALLE LA GUARITA
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-6",CALLE VELASQUEZ EL ESPINAL
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-5",CALLE LAS DELICIAS EL ESPINAL
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-4",CALLE PIAR EL ESPINAL
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-12",CALLE: CALLE LA REVOLUCION Y LIMON
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-11",CALLE ESPERANZA
MP. DIAZ,"15-2-1-150201005-2",EL ESPINAL SUR,"15-2-1-150201005-2-1",CALLE LOS PINOS
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-9",CALLE SAN IGNACIO
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-8",CALLES SANTA TERESITA Y SANTA ROSA
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-7",CALLE GOMEZ Y VELASQUEZ
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-6",CALLE NUEVA
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-5",CALLE CARDON
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-4",CALLE LOS NUÑEZ
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-2",CALLE PIAR C/ CARRETERA PRINCIPAL
MP. DIAZ,"15-2-1-150201005-1",EL ESPINAL CENTRO,"15-2-1-150201005-1-1",CALLE VENEZUELA
MP. DIAZ,"15-2-1-150201004-3",URBANIZACION NEGRO CAMINO,"15-2-1-150201004-3-1",CALLE RUFINO VELASQUEZ
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-9","CALLE LOMA LARGA, LAS PIEDRAS, SOL Y LAS PALMAS"
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-8","CALLE EL CASTILLO, COLINA, CHIQUINQUIRA Y 1RA ENTRADA"
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-6","CALLE SILVERIO, RESIDENCIA Y LA ALEGRIA"
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-5",CALLE CARANEY
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-13",CALLE EL ROBLE
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-11","CALLE JUANES, SUCRE Y CARRETERA NACIONAL"
MP. DIAZ,"15-2-1-150201004-2",GUAIMEQUE,"15-2-1-150201004-2-10",URB CARANEY 2DA ENTRADA
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-9",CALLE DOÑA DELIA
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-7",CALLE CARRETERA NACIONAL SAN JUAN
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-6",CALLE MARCANO
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-5",CALLE MARIÑO
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-4",CALLE EL POLVORIN
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-3",CALLE NACIONAL SUCRE
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-2",CALLE DOÑA EMILIA
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-13",CALLE EL REALENGO
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-12",CALLE LA BOTICA
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-11",CALLEJON CHANA
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-10",CALLE EL PARAL
MP. DIAZ,"15-2-1-150201004-1",CARAPACHO,"15-2-1-150201004-1-1",CALLE MIRANDA
MP. DIAZ,"15-2-1-150201003-4",EL MACHO,"15-2-1-150201003-4-2",CALLE EL RINCON
MP. DIAZ,"15-2-1-150201003-4",EL MACHO,"15-2-1-150201003-4-1",CALLE PRINCIPAL EL MACHO
MP. DIAZ,"15-2-1-150201003-3",EL RINCON DEL TUEY,"15-2-1-150201003-3-7",CALLE: BUCARES - SECTOR NUEVO - APAMATE - LAS PALMAS - TUNITAS Y CHAGUARAMOS
MP. DIAZ,"15-2-1-150201003-3",EL RINCON DEL TUEY,"15-2-1-150201003-3-6","CALLE: LOS SAMANES, CARDON Y LA CRUZ"
MP. DIAZ,"15-2-1-150201003-3",EL RINCON DEL TUEY,"15-2-1-150201003-3-4","CALLE LOS GUAYACANES, ARAGUANEY, LOS PINOS Y SAN PATRICIO"
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-9",CALLE ACICLO DIAZ Y MARYPEREZ
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-7",CALLE LAS FLORES
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-6",CALLE SAN PATRICIO
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-4",CALLE LA CRUZ
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-3",CALLE YURUBI
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-2",CALLEJON FRANCISCO MATA
MP. DIAZ,"15-2-1-150201003-1",EL TUEY,"15-2-1-150201003-1-10",CALLE PRINCIPAL ABAJO
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-5",CANCHA - PLAZA LAO
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-4",CALLE PUERTO E TABLA
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-3",URB. SAN JUAN Y CALLE KAROEKE
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-2",CALLE LAS HUERTAS
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-17","CALLE ARISMENDI, Y SUCRE"
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-15",CALLE JOSE AUGUSTO MILLAN Y CALLE RINCÓN DEL PERRO
MP. DIAZ,"15-2-1-150201002-1",LOS FERMINES,"15-2-1-150201002-1-14",CALLE SUCRE Y PLAZA EL GALLO
MP. DIAZ,"15-2-1-150201001-4",LA PLAZA SAN JUAN,"15-2-1-150201001-4-6",PARQUE FERIAL
MP. DIAZ,"15-2-1-150201001-4",LA PLAZA SAN JUAN,"15-2-1-150201001-4-4",CALLE BOLIVAR CAICARA
MP. DIAZ,"15-2-1-150201001-4",LA PLAZA SAN JUAN,"15-2-1-150201001-4-3",CALLE BOLIVAR
MP. DIAZ,"15-2-1-150201001-4",LA PLAZA SAN JUAN,"15-2-1-150201001-4-2",CALLE MIRANDA
MP. DIAZ,"15-2-1-150201001-4",LA PLAZA SAN JUAN,"15-2-1-150201001-4-1",CALLE PAEZ
MP. DIAZ,"15-2-1-150201001-1",LA VEGA,"15-2-1-150201001-1-5",CARRETERA NACIONAL
MP. DIAZ,"15-2-1-150201001-1",LA VEGA,"15-2-1-150201001-1-4",CALLE MIRANDA
MP. DIAZ,"15-2-1-150201001-1",LA VEGA,"15-2-1-150201001-1-2",CALLE VEGA BAJA Y CALLE EL PARQUE
MP. DIAZ,"15-2-1-150201001-1",LA VEGA,"15-2-1-150201001-1-1",CALLE VEGA ALTA
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-9","4 DE MAYO ABAJO"
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-8",LOS REYES
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-7","4 DE MAYO ARRIBA"
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-6","PALOSANO, ARAGUANE, GEMAS 1 Y 2"
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-5",LOS GUAYACANES - EL DATIL - LOS OLIVOS
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-3",VILLA FRANCHESKA - TINAJA
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-2",AV 31 DE JULIO - LAS REINAS
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-10",JOSÉ MARÍA MARCANO - LAS TRINITARIAS
MP. ARISMENDI,"15-1-1-150101018-3",PALOSANO SUR,"15-1-1-150101018-3-1",LAS MARGARITA - COLEGIO
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-9",MONTANER
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-8",GIRADOT 3
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-7",SALAZAR
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-5",LA NORIA 1
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-3",JUAN CANCIO RODRIGUEZ 1 Y 2
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-2",LA CEIBA 2
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-15",GIRARDOT 2
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-14",LA CEIBA 1
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-12",GIRARDOT 1
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-10","ROJAS 1, 2 Y 3"
MP. ARISMENDI,"15-1-1-150101015-1",EL OTRO LADO DEL RÍO,"15-1-1-150101015-1-1",LA NORIA 2 Y 3
MP. ARISMENDI,"15-1-1-150101014-5",LAS TERRAZAS SANTA LUCIA,"15-1-1-150101014-5-5",VIRGEN DEL CARMEN
MP. ARISMENDI,"15-1-1-150101014-5",LAS TERRAZAS SANTA LUCIA,"15-1-1-150101014-5-4",GUANAGUANARE . GAVIOTA
MP. ARISMENDI,"15-1-1-150101014-5",LAS TERRAZAS SANTA LUCIA,"15-1-1-150101014-5-3",GUAYAMATE
MP. ARISMENDI,"15-1-1-150101014-5",LAS TERRAZAS SANTA LUCIA,"15-1-1-150101014-5-2",TERRAZA 95 - 2
MP. ARISMENDI,"15-1-1-150101014-5",LAS TERRAZAS SANTA LUCIA,"15-1-1-150101014-5-1",TERRAZAS 95 - 1
MP. ARISMENDI,"15-1-1-150101014-4",BRISAS ASUNTINAS,"15-1-1-150101014-4-5",BRISAS 5
MP. ARISMENDI,"15-1-1-150101014-4",BRISAS ASUNTINAS,"15-1-1-150101014-4-4",BRISAS 4
MP. ARISMENDI,"15-1-1-150101014-4",BRISAS ASUNTINAS,"15-1-1-150101014-4-3",BRISAS 3
MP. ARISMENDI,"15-1-1-150101014-4",BRISAS ASUNTINAS,"15-1-1-150101014-4-2",BRISAS 2
MP. ARISMENDI,"15-1-1-150101014-4",BRISAS ASUNTINAS,"15-1-1-150101014-4-1",BRISAS 1
MP. ARISMENDI,"15-1-1-150101014-1",BUENOS AIRES,"15-1-1-150101014-1-4",BUENOS AIRES 4
MP. ARISMENDI,"15-1-1-150101014-1",BUENOS AIRES,"15-1-1-150101014-1-3",BUENOS AIRES 3
MP. ARISMENDI,"15-1-1-150101014-1",BUENOS AIRES,"15-1-1-150101014-1-2",BUENOS AIRES 2
MP. ARISMENDI,"15-1-1-150101014-1",BUENOS AIRES,"15-1-1-150101014-1-1",BUENOS AIRES 1
MP. ARISMENDI,"15-1-1-150101010-2",ATAMO SUR,"15-1-1-150101010-2-8",SACOPANA I - B
MP. ARISMENDI,"15-1-1-150101010-2",ATAMO SUR,"15-1-1-150101010-2-7",CALLE SACOPANA I
MP. ARISMENDI,"15-1-1-150101010-2",ATAMO SUR,"15-1-1-150101010-2-5","SECTOR LA VEGA, LOS PAVOS, TRANSVERSAL Y COMPLEMENTO CALLE PRINCIPAL"
MP. ARISMENDI,"15-1-1-150101010-2",ATAMO SUR,"15-1-1-150101010-2-4",CALLE PRINCIPAL ATAMO SUR
MP. ARISMENDI,"15-1-1-150101010-2",ATAMO SUR,"15-1-1-150101010-2-2",LOS ROJAS Y COMPLENTO DEL SECTOR EL PUENTE
